GEO_ID,NAME,B25075_001E,B25075_001M,B25075_002E,B25075_002M,B25075_003E,B25075_003M,B25075_004E,B25075_004M,B25075_005E,B25075_005M,B25075_006E,B25075_006M,B25075_007E,B25075_007M,B25075_008E,B25075_008M,B25075_009E,B25075_009M,B25075_010E,B25075_010M,B25075_011E,B25075_011M,B25075_012E,B25075_012M,B25075_013E,B25075_013M,B25075_014E,B25075_014M,B25075_015E,B25075_015M,B25075_016E,B25075_016M,B25075_017E,B25075_017M,B25075_018E,B25075_018M,B25075_019E,B25075_019M,B25075_020E,B25075_020M,B25075_021E,B25075_021M,B25075_022E,B25075_022M,B25075_023E,B25075_023M,B25075_024E,B25075_024M,B25075_025E,B25075_025M,Unnamed: 52,B25077_001M,B25077_001E
Geography,Geographic Area Name,Estimate!!Total,Margin of Error!!Total,"Estimate!!Total!!Less than $10,000","Margin of Error!!Total!!Less than $10,000","Estimate!!Total!!$10,000 to $14,999","Margin of Error!!Total!!$10,000 to $14,999","Estimate!!Total!!$15,000 to $19,999","Margin of Error!!Total!!$15,000 to $19,999","Estimate!!Total!!$20,000 to $24,999","Margin of Error!!Total!!$20,000 to $24,999","Estimate!!Total!!$25,000 to $29,999","Margin of Error!!Total!!$25,000 to $29,999","Estimate!!Total!!$30,000 to $34,999","Margin of Error!!Total!!$30,000 to $34,999","Estimate!!Total!!$35,000 to $39,999","Margin of Error!!Total!!$35,000 to $39,999","Estimate!!Total!!$40,000 to $49,999","Margin of Error!!Total!!$40,000 to $49,999","Estimate!!Total!!$50,000 to $59,999","Margin of Error!!Total!!$50,000 to $59,999","Estimate!!Total!!$60,000 to $69,999","Margin of Error!!Total!!$60,000 to $69,999","Estimate!!Total!!$70,000 to $79,999","Margin of Error!!Total!!$70,000 to $79,999","Estimate!!Total!!$80,000 to $89,999","Margin of Error!!Total!!$80,000 to $89,999","Estimate!!Total!!$90,000 to $99,999","Margin of Error!!Total!!$90,000 to $99,999","Estimate!!Total!!$100,000 to $124,999","Margin of Error!!Total!!$100,000 to $124,999","Estimate!!Total!!$125,000 to $149,999","Margin of Error!!Total!!$125,000 to $149,999","Estimate!!Total!!$150,000 to $174,999","Margin of Error!!Total!!$150,000 to $174,999","Estimate!!Total!!$175,000 to $199,999","Margin of Error!!Total!!$175,000 to $199,999","Estimate!!Total!!$200,000 to $249,999","Margin of Error!!Total!!$200,000 to $249,999","Estimate!!Total!!$250,000 to $299,999","Margin of Error!!Total!!$250,000 to $299,999","Estimate!!Total!!$300,000 to $399,999","Margin of Error!!Total!!$300,000 to $399,999","Estimate!!Total!!$400,000 to $499,999","Margin of Error!!Total!!$400,000 to $499,999","Estimate!!Total!!$500,000 to $749,999","Margin of Error!!Total!!$500,000 to $749,999","Estimate!!Total!!$750,000 to $999,999","Margin of Error!!Total!!$750,000 to $999,999","Estimate!!Total!!$1,000,000 or more","Margin of Error!!Total!!$1,000,000 or more",,Margin of Error!!Median value (dollars),Estimate!!Median value (dollars)
0500000US37193,"Wilkes County, North Carolina",20237,1475,715,392,523,425,481,329,366,228,185,181,176,189,0,289,827,362,1242,557,712,427,1117,550,1539,700,1253,549,2272,836,2129,757,1652,605,1116,521,1560,537,842,429,387,270,595,347,411,285,0,289,137,169,,10761,110800
0500000US37195,"Wilson County, North Carolina",19185,1382,516,322,461,305,192,170,0,289,325,227,214,195,223,144,877,464,915,444,1016,432,1264,518,1265,528,1198,478,2147,660,2159,647,1405,529,758,361,1726,604,840,494,890,411,266,218,0,289,80,133,448,370,,9201,113100
0500000US38015,"Burleigh County, North Dakota",24750,1165,819,442,743,423,294,212,82,114,44,74,15,25,345,329,300,239,349,195,176,187,129,147,807,488,819,353,1568,488,3232,707,3961,831,3542,812,3435,770,2183,616,917,413,436,339,340,245,31,38,183,186,,5803,166800
0500000US38017,"Cass County, North Dakota",33594,1891,711,433,327,252,313,395,148,135,175,169,158,148,68,96,330,252,144,89,622,324,542,361,838,326,1748,610,3713,929,5791,1112,5015,973,3154,791,4492,881,2323,648,2136,655,270,229,201,249,168,171,207,173,,6268,155800
0500000US38035,"Grand Forks County, North Dakota",14715,878,412,286,155,134,179,171,105,112,225,210,74,81,65,68,55,49,61,66,306,154,386,215,492,223,590,288,1796,516,2672,660,2396,538,1303,419,1398,433,963,409,691,380,164,164,227,178,0,211,0,211,,5925,148000
0500000US39003,"Allen County, Ohio",27890,1424,1152,483,277,232,57,75,310,221,266,228,290,325,446,271,1114,421,1072,390,1463,501,1417,469,2084,633,1755,480,5484,927,2680,679,2694,731,1389,538,1677,508,1071,500,495,317,218,189,287,211,141,132,51,64,,4319,110200
0500000US39007,"Ashtabula County, Ohio",27623,1466,608,310,179,187,106,134,326,241,58,99,425,233,137,163,764,343,748,385,1469,587,2399,719,2238,717,2163,598,3739,812,2938,642,3627,846,1470,550,1462,437,1288,499,807,378,430,235,137,140,65,111,40,70,,7345,114800
0500000US39013,"Belmont County, Ohio",21858,1282,961,400,891,384,149,157,236,210,522,324,408,268,242,324,1687,608,1281,534,1148,412,2219,649,1830,658,1826,595,2356,633,896,388,1677,481,901,386,1426,549,302,220,601,320,50,71,74,121,0,269,175,180,,5461,86500
0500000US39017,"Butler County, Ohio",97660,2621,986,502,1633,737,700,464,295,237,229,169,79,89,625,427,1006,436,1338,496,3145,883,3905,1097,4415,953,4937,1215,9651,1397,12370,1867,11275,1518,9524,1279,13307,1766,7155,1149,7233,1046,2002,708,1262,439,0,269,588,377,,4729,157800
0500000US39023,"Clark County, Ohio",35821,1386,1230,557,686,324,430,293,447,405,324,278,241,182,455,261,1202,579,1697,540,1948,498,2521,543,3054,690,3280,805,4960,677,3426,774,3004,601,1942,656,2333,613,1010,434,936,408,249,217,201,172,0,269,245,209,,6406,102000
0500000US39025,"Clermont County, Ohio",56718,1881,1037,479,830,325,270,216,130,150,274,235,434,417,0,269,459,328,450,244,1144,420,1358,517,2284,660,2228,638,7751,1436,8844,1294,7163,1093,5549,1018,6224,1149,4605,1198,3584,697,1237,436,490,233,82,140,291,187,,5926,153000
0500000US39029,"Columbiana County, Ohio",30815,1772,1074,614,872,576,434,313,687,451,346,239,558,367,452,290,1286,489,1334,481,2830,861,2602,651,2524,834,1969,630,4023,839,2663,562,2787,651,753,344,1580,562,1127,471,524,297,138,138,113,189,45,80,94,110,,5376,92100
0500000US39035,"Cuyahoga County, Ohio",327846,5090,2415,618,2823,712,2275,687,2024,595,2990,852,1561,603,1642,571,6798,1207,9877,1525,13335,1373,15198,1793,21504,2003,19832,1871,50243,3394,39903,2998,33256,2318,24597,2456,29785,2226,18045,1638,15006,1522,6541,1067,5399,948,1318,425,1479,412,,2372,132200
0500000US39041,"Delaware County, Ohio",52835,1953,942,543,271,223,228,178,62,102,168,166,55,87,44,75,54,52,184,168,233,225,716,476,659,460,745,397,1378,558,2974,794,4874,939,4590,914,8981,1433,6874,1085,9948,1198,4910,927,2723,691,423,252,799,353,,7974,245900
0500000US39043,"Erie County, Ohio",22290,1358,488,320,354,252,181,162,245,283,90,107,232,217,178,179,343,254,383,276,823,437,1527,610,1481,569,915,351,3109,794,2271,675,3106,733,1192,452,2375,692,1305,607,757,347,206,175,677,386,0,269,52,89,,11352,134100
0500000US39045,"Fairfield County, Ohio",40036,1692,100,120,570,290,186,173,92,105,155,149,99,129,428,387,148,133,581,339,676,317,504,272,1487,522,1370,476,3992,915,5392,844,6097,1070,5514,1032,5469,983,2419,651,3056,816,1406,541,102,120,141,140,52,87,,4817,167400
0500000US39049,"Franklin County, Ohio",256506,5386,1174,428,1811,527,1184,438,1068,398,1028,530,1000,445,1140,574,2881,629,5145,997,6040,1012,9160,1570,11785,1527,12410,1547,32754,2344,33186,2265,32348,2654,21544,2241,31330,2334,18724,1668,15624,1517,7201,1101,5322,805,1779,492,868,403,,2383,155000
0500000US39055,"Geauga County, Ohio",30129,1303,230,183,152,144,129,154,80,118,107,127,184,185,0,269,205,166,151,189,87,108,305,212,590,419,439,335,1472,454,1796,594,2806,613,3406,881,5561,1049,4669,854,3914,873,2056,609,1229,415,275,291,286,219,,8581,226300
0500000US39057,"Greene County, Ohio",42178,1774,188,211,153,146,60,98,129,152,0,269,47,80,0,269,341,238,594,419,577,326,1596,595,2847,814,2195,692,5435,1076,5776,940,5555,940,3173,821,4304,1022,3439,831,3008,828,1570,526,922,453,0,269,269,161,,6468,155200
0500000US39061,"Hamilton County, Ohio",197738,4823,1169,457,1455,544,1090,434,435,291,499,363,980,535,509,226,2236,722,3469,1109,4100,1010,7002,1192,9083,1327,12254,1494,31137,2611,24066,2065,22983,2621,11018,1428,18664,1960,13693,1822,15095,1562,6050,1230,6213,989,2425,661,2113,647,,3158,149400
0500000US39063,"Hancock County, Ohio",21030,1151,593,476,365,272,212,201,229,218,315,241,0,269,0,269,157,136,15,23,808,474,466,263,910,407,1859,607,3964,843,2365,721,2981,812,1767,595,1480,581,1420,526,751,341,158,156,175,167,0,269,40,67,,10532,131600
0500000US39081,"Jefferson County, Ohio",21071,1232,899,440,410,256,567,299,406,270,467,209,293,227,488,255,1744,546,1271,424,874,320,2208,717,1736,450,1668,596,2750,759,1576,470,1406,632,592,349,996,427,125,138,123,119,307,293,0,269,0,269,165,193,,5775,85500
0500000US39085,"Lake County, Ohio",72958,2211,1103,461,715,263,752,383,193,193,293,306,71,117,0,269,645,394,592,303,572,351,917,451,2369,691,2677,737,12482,1528,12033,1579,10450,1343,6114,1217,10049,1398,5232,933,3503,728,1015,410,887,523,227,171,67,53,,5077,152600
0500000US39089,"Licking County, Ohio",47612,1945,380,301,242,171,235,207,206,276,375,314,117,144,382,265,626,314,496,378,722,349,1135,435,2429,809,2773,720,6075,982,6070,973,7678,1187,4336,900,6242,1035,3446,1056,2197,786,790,366,519,303,141,170,0,269,,4736,155100
0500000US39093,"Lorain County, Ohio",85197,2854,859,534,1310,515,640,384,183,176,400,398,510,363,373,224,373,224,1231,595,3514,787,3654,1023,4550,946,3341,863,12793,1673,11694,1674,11032,1413,5445,875,8701,1158,5863,864,5430,955,1347,511,1037,476,605,394,312,212,,3634,144000
0500000US39095,"Lucas County, Ohio",111969,2960,2992,999,1653,501,1249,547,1371,573,1925,590,1797,696,758,383,3762,918,4745,873,4718,1045,7391,1315,7308,1414,7266,1012,14660,1715,14186,1372,9654,1362,7073,1210,9731,1444,4152,886,2897,835,1089,458,1285,520,307,229,0,269,,2816,115400
0500000US39099,"Mahoning County, Ohio",69937,2521,2016,729,1914,770,1456,457,1519,484,659,346,1218,511,1029,520,4077,905,3975,912,4305,866,4273,828,5620,940,4422,892,7671,1131,6071,970,6260,1055,4151,1053,3319,765,2310,600,2074,671,987,371,227,163,222,272,162,236,,3766,96600
0500000US39101,"Marion County, Ohio",17182,1229,578,317,120,124,105,125,48,80,41,54,97,122,94,112,899,426,1058,467,1696,638,1919,546,1408,459,1101,500,1794,528,2277,666,1556,489,599,350,1180,493,187,178,264,234,0,269,57,102,104,125,0,269,,7563,94800
0500000US39103,"Medina County, Ohio",52729,1751,84,103,117,135,138,163,0,269,48,77,0,269,96,117,143,176,0,269,348,237,354,218,1042,521,1545,549,4609,1104,6456,1042,8004,1203,7746,1031,11111,1457,4444,745,3889,787,1473,625,645,305,177,160,260,268,,4645,185900
0500000US39109,"Miami County, Ohio",29418,1585,186,163,262,185,45,74,0,269,72,104,111,129,0,269,189,185,645,330,893,438,1876,662,1996,602,2286,612,4535,864,3941,853,3248,704,2255,681,2915,708,1979,567,1318,402,280,210,172,172,70,116,144,139,,6019,135200
0500000US39113,"Montgomery County, Ohio",141421,3272,1817,696,808,414,831,369,868,466,1817,604,1548,495,1308,550,3794,818,5895,1108,7572,1182,9946,1595,10102,1568,12185,1596,20121,1893,17276,1794,13140,1665,8710,1328,10196,1342,5552,982,4307,857,1118,464,1619,651,261,222,630,311,,2890,115200
0500000US39119,"Muskingum County, Ohio",23808,1399,866,519,415,228,503,331,351,245,420,338,616,325,412,266,535,385,1133,408,1278,501,1107,407,1715,580,2100,608,3625,777,2760,671,2836,822,810,347,859,409,726,373,174,174,423,228,89,119,41,70,14,23,,6081,103100
0500000US39133,"Portage County, Ohio",42453,1663,1313,464,658,341,555,292,189,179,279,249,152,153,136,135,754,469,664,346,434,225,788,424,1608,685,1674,560,6094,1083,4672,1009,5344,1021,3667,806,5214,912,3140,854,2686,774,1120,433,990,484,172,141,150,141,,6704,155900
0500000US39139,"Richland County, Ohio",33151,1728,801,387,902,505,131,127,386,277,364,246,488,288,253,206,1597,514,1470,586,1907,623,1955,500,3265,826,1670,553,5460,1115,3304,780,4109,999,1307,495,1050,532,1017,417,980,454,315,324,118,148,52,86,250,332,,5832,106300
0500000US39141,"Ross County, Ohio",19127,1406,349,268,515,383,191,181,230,278,209,182,262,225,106,132,483,334,678,394,781,450,1436,508,1673,566,1012,387,2373,638,2332,778,2246,693,1807,603,1374,523,490,320,394,249,35,59,79,136,72,129,0,269,,9876,117300
0500000US39145,"Scioto County, Ohio",20848,1517,960,487,277,197,391,256,335,213,353,240,1091,417,464,285,1038,438,1617,479,1125,464,1448,611,1116,508,1266,530,2481,658,1366,493,1700,583,1103,512,887,400,799,527,514,354,275,278,195,244,47,78,0,269,,7264,91700
0500000US39151,"Stark County, Ohio",107769,2893,912,351,1484,451,1222,366,956,428,580,325,675,328,794,415,2046,725,3339,703,3940,1034,6233,1155,6560,1131,8030,1310,18017,1675,13755,1878,12049,1556,7132,1435,8586,1346,5042,966,3896,985,1052,400,613,357,503,429,353,245,,3055,123700
0500000US39153,"Summit County, Ohio",151913,3437,1221,462,1558,540,1286,537,937,447,624,417,744,462,550,271,2314,728,4335,1088,6200,1045,9201,1464,8296,1286,8441,1257,19482,1838,16212,1807,18760,1658,11068,1283,13736,1682,11181,1470,9018,1317,3994,955,1878,525,185,164,692,357,,3175,141700
0500000US39155,"Trumbull County, Ohio",61439,1914,2459,767,778,428,331,293,908,446,276,195,847,482,609,325,2753,929,3087,849,4922,1022,4275,885,4988,785,4146,837,8899,1375,6002,1081,6354,979,2768,735,3482,779,1627,478,1168,587,270,198,186,154,184,174,120,127,,4569,101000
0500000US39157,"Tuscarawas County, Ohio",26219,1344,794,479,0,269,0,269,527,295,151,149,368,354,11,18,778,372,1178,444,1456,468,1929,607,2359,673,1792,547,3798,925,3034,662,3042,791,1337,576,1715,463,790,359,775,413,151,193,119,141,0,269,115,132,,6023,111600
0500000US39165,"Warren County, Ohio",59171,1829,495,285,172,183,119,136,17,28,55,74,87,158,0,269,348,269,235,169,496,272,346,219,1146,429,739,360,4851,1112,8310,1492,8899,1365,7016,1084,8955,1390,5459,1168,6498,1088,3022,839,1362,450,306,225,238,203,,5536,186800
0500000US39169,"Wayne County, Ohio",31766,1606,821,386,541,391,157,161,34,43,169,167,378,235,216,221,97,113,655,413,839,392,1180,434,2140,645,1657,526,4052,741,5246,935,4032,999,2609,663,2885,641,2201,670,806,326,326,223,250,191,101,124,374,355,,4291,139000
0500000US39173,"Wood County, Ohio",32383,1491,1063,459,522,391,268,202,294,227,220,225,320,278,88,105,162,116,411,246,960,399,940,317,1687,524,1339,506,4755,938,3231,762,4106,919,3580,748,3206,611,2656,813,1571,601,526,291,338,244,140,200,0,269,,7924,149500
0500000US40017,"Canadian County, Oklahoma",31584,1408,411,250,163,179,148,121,137,158,134,148,689,342,155,155,268,197,298,233,511,314,1527,626,2005,429,2116,600,5072,1070,5096,1113,3437,676,2682,730,2643,695,1440,381,1652,537,331,191,473,352,113,129,83,77,,4659,135600
0500000US40027,"Cleveland County, Oklahoma",64086,2424,849,491,683,369,567,362,313,218,331,207,534,351,94,132,1285,558,943,547,1165,475,2042,576,4619,860,3923,919,10864,1576,9471,1327,8031,1281,3658,830,5262,1109,3644,962,3434,841,1158,394,843,446,139,165,234,177,,4616,135100
0500000US40031,"Comanche County, Oklahoma",25875,1468,168,132,292,193,0,253,318,227,48,73,324,214,288,206,1055,419,1071,417,1314,539,1824,744,2210,701,1754,690,4004,845,3219,743,1976,565,1383,518,2513,681,961,412,661,327,167,144,202,191,123,131,0,253,,6215,114200
0500000US40037,"Creek County, Oklahoma",20132,1239,548,312,278,190,499,423,563,303,626,386,379,304,251,191,807,358,962,381,865,385,1312,458,993,401,701,340,3697,855,1741,482,1413,455,849,392,1244,506,910,352,514,261,733,481,247,214,0,253,0,253,,5767,108700
0500000US40101,"Muskogee County, Oklahoma",18874,1707,804,401,333,281,328,253,234,207,287,249,343,274,636,399,1581,720,1041,488,1197,534,1444,573,1229,795,1707,666,1925,581,1629,606,1422,559,586,370,1185,687,330,223,300,257,177,209,47,81,109,157,0,253,,7506,90100
0500000US40109,"Oklahoma County, Oklahoma",172210,3945,1692,577,1497,552,1332,573,1820,690,984,399,1813,595,2163,669,6630,1062,5714,1006,8987,1152,10766,1227,11497,1448,9340,1500,22750,1920,20916,1806,16570,1933,11103,1811,13616,1653,6869,1105,7643,942,2878,628,3443,772,797,327,1390,454,,3020,124100
0500000US40119,"Payne County, Oklahoma",15220,1238,347,411,147,136,325,222,155,150,105,125,60,67,421,373,347,213,653,334,349,225,925,428,1027,352,396,254,1533,570,1715,740,1965,664,858,399,1438,485,936,443,876,595,371,259,195,231,63,105,13,23,,11553,137000
0500000US40125,"Pottawatomie County, Oklahoma",19337,1120,664,362,381,246,120,114,91,101,379,248,831,415,135,125,1103,467,1105,431,1558,535,1281,491,1869,606,901,340,2998,702,1272,448,1520,422,1071,443,838,330,658,313,264,131,164,141,12,20,0,253,122,120,,10139,91700
0500000US40131,"Rogers County, Oklahoma",25458,1199,332,251,0,253,306,289,310,247,265,199,85,106,0,253,332,220,820,431,693,358,705,341,1702,590,1548,593,3381,949,2814,713,2549,515,2943,598,2695,702,2063,594,1109,417,491,351,114,143,114,141,87,113,,8644,145000
0500000US40143,"Tulsa County, Oklahoma",149519,3125,1349,581,1288,414,1332,501,966,590,1212,398,1523,700,1566,560,3129,784,5376,972,5195,1111,5611,1152,8054,987,7268,1022,22822,2208,20118,2206,14634,1675,10718,1513,13732,1554,8067,1136,8393,1237,2277,632,2851,606,683,311,1355,597,,3023,135000
0500000US40145,"Wagoner County, Oklahoma",21619,1178,210,184,408,264,174,162,169,200,386,355,357,288,127,148,327,227,466,333,632,369,783,376,1396,590,835,506,2999,745,3399,776,3061,668,1913,603,1815,494,823,323,785,404,258,244,201,167,0,253,95,154,,6345,136300
0500000US41003,"Benton County, Oregon",19430,1135,340,233,277,206,0,277,251,347,127,158,78,119,0,277,0,277,240,213,190,239,150,214,0,277,260,378,310,211,676,353,1584,541,931,405,4022,728,2366,631,3479,699,1907,474,1867,554,148,145,227,194,,15684,255900
0500000US41005,"Clackamas County, Oregon",100154,2715,1820,608,809,324,621,456,594,366,689,493,547,308,129,150,594,309,514,262,375,324,149,171,275,281,252,211,1522,719,1283,507,3956,1106,4067,891,13593,1619,16631,1838,22458,2128,10806,1869,9964,1266,4455,986,4051,940,,9854,307400
0500000US41017,"Deschutes County, Oregon",41634,2231,347,234,367,253,227,192,203,319,177,173,67,109,0,277,98,120,122,144,79,90,326,244,381,286,417,392,2244,777,2453,842,3800,985,2744,771,5974,1185,3710,1032,8366,1228,4079,1052,3526,929,1007,433,920,397,,18197,260700
0500000US41019,"Douglas County, Oregon",31316,1752,1391,619,571,381,368,216,626,319,275,215,172,170,263,287,208,190,1029,481,177,176,642,400,975,512,444,269,1798,557,2943,799,4249,1114,3367,933,3548,907,2046,479,3297,824,1209,444,1274,505,294,218,150,199,,7149,172200
0500000US41029,"Jackson County, Oregon",51962,2334,859,463,1568,674,585,324,462,321,39,65,706,566,101,117,154,167,696,516,76,126,294,194,469,287,805,418,2281,632,2894,985,3445,957,4365,1062,8529,1282,5278,1123,7843,1553,4107,1066,4282,899,1404,571,720,354,,10165,236200
0500000US41033,"Josephine County, Oregon",21818,1814,200,212,446,302,130,206,475,361,308,244,65,105,95,151,119,124,262,222,122,143,202,179,411,412,242,280,620,279,983,478,2485,727,2418,716,3462,948,2608,1002,2735,949,1661,680,1029,390,544,425,196,174,,17861,219200
0500000US41035,"Klamath County, Oregon",18856,1440,480,285,258,209,280,365,454,328,0,277,436,347,12,20,435,303,310,174,320,195,558,373,783,396,281,224,1536,522,1796,637,2760,867,1723,526,2012,729,1106,401,1524,515,656,343,734,428,310,327,92,108,,8418,163500
0500000US41039,"Lane County, Oregon",87193,3257,1542,633,1551,645,517,293,806,345,761,354,276,223,443,316,842,482,304,227,313,192,385,300,1006,451,545,290,3590,685,4858,1135,8223,1357,7658,1428,16998,1509,12747,1720,11774,1323,5559,995,4795,973,1175,557,525,342,,5800,229400
0500000US41043,"Linn County, Oregon",30438,1464,871,404,888,410,201,190,178,141,225,171,333,342,174,160,306,229,168,139,125,166,518,299,848,453,435,272,1677,640,3496,882,4081,884,3113,716,4428,919,3560,746,3080,835,786,346,857,501,90,117,0,277,,8731,180600
0500000US41047,"Marion County, Oregon",70073,2458,1072,437,682,427,926,417,1128,360,362,363,253,209,466,403,284,201,483,261,283,207,769,500,915,476,547,306,4138,1063,6316,1352,8899,1254,7776,1330,13340,1548,7383,1336,7529,1278,2547,585,2828,686,690,451,457,294,,5662,199300
0500000US41051,"Multnomah County, Oregon",163988,3263,1508,712,535,304,694,312,993,475,537,255,494,416,109,130,369,228,678,323,620,348,102,119,805,510,912,533,2944,842,3510,852,8954,1320,9980,1389,34900,2365,26379,2517,34025,2433,15436,1358,13726,1617,3438,772,2340,574,,4865,275300
0500000US41053,"Polk County, Oregon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14143,228300
0500000US41059,"Umatilla County, Oregon",16851,1200,728,509,395,268,210,145,50,62,74,120,208,186,129,151,34,59,218,244,182,134,340,223,1013,458,934,491,2094,632,1754,615,2281,588,1199,516,1983,632,996,425,957,450,651,437,205,174,78,92,138,164,,9621,150700
0500000US41067,"Washington County, Oregon",123068,3359,726,490,952,471,434,300,1297,597,491,311,94,121,636,383,233,293,456,405,112,194,276,340,251,214,567,333,1541,553,2008,653,5489,1256,6198,1169,22610,2255,22510,2181,28924,2182,12651,1693,11026,1550,1839,736,1747,649,,5502,288200
0500000US41071,"Yamhill County, Oregon",22770,1475,507,392,343,213,0,277,348,335,254,233,90,108,143,151,64,108,166,179,28,34,70,77,338,261,431,213,693,416,1476,659,3226,846,2110,613,3386,829,3185,795,2525,720,1318,539,1356,475,503,295,210,183,,12894,216200
0500000US42001,"Adams County, Pennsylvania",28949,1330,91,110,325,210,284,227,50,63,61,100,166,177,58,100,172,126,361,216,374,270,148,141,267,173,309,157,2448,505,2439,596,3301,751,3261,636,5733,843,3379,676,3287,854,1213,379,898,457,199,132,125,124,,8016,203100
0500000US42003,"Allegheny County, Pennsylvania",345963,5906,2747,674,3051,827,2308,626,4537,945,3599,822,4846,1268,4760,953,12651,1512,14473,1840,18539,1857,22329,2149,23324,1927,21686,2131,44846,3123,31602,1983,34831,2479,16709,1914,26819,2304,16705,1898,17758,1782,7041,1040,6685,1141,2258,694,1859,606,,1993,119000
0500000US42005,"Armstrong County, Pennsylvania",21484,1574,444,244,253,173,520,255,307,196,1144,548,443,180,136,99,1274,357,1568,430,1841,437,1499,448,1286,405,1182,395,2528,596,1940,574,1482,474,948,398,1479,451,342,181,651,314,47,51,158,170,0,246,12,23,,6470,90200
0500000US42007,"Beaver County, Pennsylvania",50540,1997,847,308,506,292,557,352,441,252,902,356,793,342,517,247,1836,410,1794,446,2682,639,4070,798,2730,573,3052,642,7237,1108,6097,1051,5235,935,2471,617,3237,670,2492,795,1882,606,732,372,323,317,0,246,107,75,,4366,115700
0500000US42011,"Berks County, Pennsylvania",110695,2754,892,428,866,338,893,561,1003,424,755,424,972,474,436,258,1625,536,2426,641,2282,604,2191,751,3418,816,3490,752,10625,1300,9634,1428,13557,1676,10253,1445,18542,1857,11758,1475,8877,1254,2919,720,1970,601,820,380,491,268,,5291,175700
0500000US42013,"Blair County, Pennsylvania",37314,1796,615,346,524,333,146,142,347,248,137,135,744,471,567,286,1437,477,2263,597,1911,668,3230,818,2813,699,2896,755,4764,896,3611,918,4313,802,1629,452,2066,561,1518,479,872,337,659,358,88,64,36,62,128,123,,7008,105400
0500000US42017,"Bucks County, Pennsylvania",179862,2983,524,314,699,430,1223,543,638,359,569,315,682,379,339,229,892,521,397,209,515,354,647,386,773,421,509,278,2765,748,1465,427,6279,891,9362,1389,27622,2022,30475,2158,42736,2707,20882,1774,21866,1964,4759,937,3244,957,,5961,308500
0500000US42019,"Butler County, Pennsylvania",54596,1994,1329,480,578,238,804,380,525,247,231,189,409,176,283,153,442,274,1346,550,1399,467,1957,428,1685,437,2225,531,5631,893,5113,861,6134,778,4286,773,6091,945,4379,960,5645,942,2063,626,1001,420,651,346,389,238,,4870,163600
0500000US42021,"Cambria County, Pennsylvania",43177,1680,1325,526,1321,475,566,247,1382,333,865,347,1094,380,1613,348,3264,679,1807,492,2972,628,3106,678,3674,602,2928,552,5085,779,2990,798,2538,514,1266,454,2177,438,1278,462,1253,407,355,297,133,158,47,61,138,120,,2552,86200
0500000US42025,"Carbon County, Pennsylvania",20687,1379,273,206,110,101,190,176,360,220,235,189,320,284,145,120,229,173,1125,610,1224,508,778,331,1053,489,953,412,1883,600,1833,639,2342,611,1808,615,2120,690,1823,591,1205,514,476,349,73,114,64,114,65,84,,13452,145000
0500000US42027,"Centre County, Pennsylvania",33057,1546,768,357,363,198,331,197,260,197,56,45,177,200,196,166,183,116,512,260,378,205,686,301,1145,402,656,334,2236,511,2685,650,4115,881,2608,658,4577,872,3551,800,4039,960,1446,508,1590,472,275,194,224,198,,11906,192100
