GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoNative Hawaiian and Other Pacific Islander alone,Total housing units,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households,SINGLE_FAMILY_PERMITS
51087,"Henrico County, Virginia","329,261","156,568","172,693","19,268","46,263","44,029","44,292","21,511","20,748",39.3,"19,146","172,637","94,868",48,"28,428",0,"138,176",68069,129408,52193,61501,92013,45240,77098,26442,71394,83355,46905,90176,43467,998.0
51095,"James City County, Virginia","76,397","35,319","41,078","3,540","7,400","7,608","9,586","4,962","5,917",46.8,"4,475","57,647","10,499",0,"1,669",63,"33,765",83190,29849,36319,-,45573,55732,93902,44531,85168,100734,79036,99107,48205,386.0
51107,"Loudoun County, Virginia","406,850","201,651","205,199","20,980","48,241","69,708","63,778","23,461","19,016",36.4,"56,335","224,276","27,976","1,118","77,231",301,"136,509",139915,133417,118819,85515,153546,92105,148220,65243,136041,166651,84778,161683,83281,2511.0
51121,"Montgomery County, Virginia","98,985","51,636","47,349","18,585","13,909","8,982","10,613","5,386","4,771",28.4,"3,286","82,693","4,338",365,"7,318",70,"40,710",51932,34585,18479,-,N,28410,55601,10079,65773,59043,54248,77142,26002,302.0
51153,"Prince William County, Virginia","468,011","233,834","234,177","29,290","62,604","71,102","67,189","30,907","21,615",35.4,"113,113","195,735","95,782","1,695","38,376",131,"150,475",107925,143861,95904,80146,95942,82529,126952,65498,98276,129182,86477,119903,66899,1248.0
51161,"Roanoke County, Virginia","94,073","45,242","48,831","4,832","11,650","10,892","12,561","7,124","6,218",43.4,"2,958","80,429","4,222",62,"2,307",116,"41,020",68595,38061,47000,-,73632,N,71344,28617,84976,85363,46688,84950,30663,159.0
51165,"Rockingham County, Virginia","81,244","39,572","41,672","4,969","9,331","9,240","11,050","4,622","6,391",41.1,"5,964","71,584","2,076",0,413,0,"35,844",61199,31462,110584,-,N,63680,60465,55853,70648,65398,43302,68416,31665,395.0
51177,"Spotsylvania County, Virginia","134,238","66,295","67,943","8,793","16,009","17,914","17,947","9,691","7,858",37.4,"13,761","90,309","22,220",279,"3,024",67,"48,147",88431,45223,82105,-,N,69496,90855,44417,92120,109555,62885,98552,58019,648.0
51179,"Stafford County, Virginia","149,960","75,079","74,881","10,612","19,751","21,521","21,531","10,371","7,460",35.8,"20,361","90,521","26,529",245,"5,741",0,"50,458",110307,48418,123387,54133,88871,71146,112157,43888,105674,140869,75654,118454,71846,1048.0
51199,"York County, Virginia","67,846","31,895","35,951","3,606","8,286","9,501","7,628","4,973","3,961",39.2,"4,471","47,574","9,308",74,"3,184",0,"27,908",83593,24996,66325,-,71217,94792,90847,38682,79931,106316,65237,102141,43243,191.0
51510,"Alexandria city, Virginia","160,530","77,087","83,443","7,056","33,437","31,188","20,085","8,299","8,181",36.5,"26,887","82,842","34,330",0,"9,068",82,"76,527",101215,71740,70290,-,102638,52208,126375,42360,101188,121316,76004,125680,84312,112.0
51550,"Chesapeake city, Virginia","242,634","118,384","124,250","14,803","34,222","33,733","31,055","18,070","14,313",37.1,"15,846","137,621","70,954",212,"8,754",128,"91,783",80265,86122,60940,-,97752,53988,89507,40862,75171,100268,67901,90160,45295,921.0
51650,"Hampton city, Virginia","134,313","64,444","69,869","12,393","20,709","14,893","15,392","10,499","7,927",36.6,"8,086","50,237","67,216",243,"2,668",237,"60,096",55466,54800,47882,-,102710,54108,62345,44664,58832,62962,44311,63870,40550,179.0
51680,"Lynchburg city, Virginia","82,126","38,123","44,003","15,507","11,348","6,402","7,152","3,457","4,889",28.4,"3,617","50,756","23,230",149,"1,889",0,"32,521",42389,28500,26962,N,97988,68083,52082,26664,43856,54478,37951,68157,26836,58.0
51700,"Newport News city, Virginia","178,626","87,141","91,485","14,645","29,225","21,431","20,269","10,376","10,976",33.8,"16,401","75,545","73,315",126,"6,334",187,"78,028",50180,71291,37336,-,63307,60637,68591,33624,52137,59505,40134,65844,32474,124.0
51710,"Norfolk city, Virginia","244,076","127,098","116,978","32,698","46,944","28,127","23,950","13,468","13,286",30.7,"20,407","105,132","97,582",485,"9,079",154,"98,218",49587,89338,35213,96055,53333,40719,62162,35027,51632,57788,40469,58698,35291,317.0
51740,"Portsmouth city, Virginia","94,632","46,138","48,494","6,913","15,715","11,262","11,157","6,304","5,391",35.3,"4,409","35,271","47,132","1,554","1,429",0,"40,887",47919,34578,35191,92201,75667,47862,63278,31227,52330,62081,31054,55469,32123,137.0
51760,"Richmond city, Virginia","228,783","107,729","121,054","19,536","50,447","27,896","24,378","14,917","13,275",34.0,"16,176","94,939","105,654",106,"5,419",0,"101,081",48987,91359,35040,36921,44773,48439,73952,22895,59397,57390,31554,66391,36772,273.0
51770,"Roanoke city, Virginia","99,920","47,479","52,441","5,867","15,504","13,744","11,332","5,841","6,843",38.1,"6,538","57,831","28,130",162,"3,048",0,"47,009",42711,41353,26856,-,185263,46947,47226,12082,50905,45050,33535,55799,29418,32.0
51800,"Suffolk city, Virginia","91,185","44,445","46,740","5,624","11,951","11,594","12,803","6,090","6,338",38.8,"4,259","44,731","37,311",174,"1,742",0,"37,333",71829,34890,57198,-,N,91825,83312,53090,85577,83888,48297,89898,37110,501.0
51810,"Virginia Beach city, Virginia","450,189","221,277","228,912","32,323","74,610","59,414","55,363","29,495","26,320",36.5,"37,365","275,371","84,333","1,431","31,875",143,"186,134",77059,172183,67101,50735,80619,74854,80156,53799,78197,90498,63367,88366,49108,534.0
53005,"Benton County, Washington","201,877","99,991","101,886","11,504","27,698","25,101","23,733","12,488","12,008",35.8,"44,919","140,748","3,235",837,"5,723",199,"77,373",68115,71921,26485,N,81285,50108,73869,42438,75294,77149,53977,78293,39611,942.0
53007,"Chelan County, Washington","77,036","38,586","38,450","4,764","10,072","9,708","8,394","5,874","4,825",39.2,"21,792","52,011",228,331,"1,100",142,"38,075",57132,31587,-,48521,N,49451,61766,24394,58014,66271,48048,64651,40671,420.0
53009,"Clallam County, Washington","76,737","38,390","38,347","3,080","7,676","8,180","7,688","6,723","6,379",50.6,"4,933","63,326",781,"3,438","1,474",6,"37,331",59001,33265,N,46063,67885,34198,60198,47480,72686,62295,45612,73068,25949,320.0
53011,"Clark County, Washington","481,857","238,961","242,896","27,681","65,339","64,457","63,166","31,231","30,068",38.6,"47,985","375,460","7,626","2,935","20,570","4,263","186,159",74060,178980,42047,82394,95384,57602,75463,47513,85518,90636,51008,88513,42792,2793.0
53015,"Cowlitz County, Washington","108,987","53,593","55,394","5,692","13,447","12,459","13,569","6,873","8,240",40.5,"9,975","90,365",714,"1,513","1,376",278,"44,959",59225,43279,67366,49603,N,36285,60682,40705,60162,78634,40021,68201,30957,294.0
53021,"Franklin County, Washington","94,347","48,874","45,473","5,942","15,112","12,987","10,079","3,213","4,288",30.3,"50,456","37,227","1,361",0,"2,802",0,"28,659",60012,27067,56015,N,101084,49152,72278,36811,56645,80191,53025,63425,38624,616.0
53025,"Grant County, Washington","97,331","49,789","47,542","6,037","13,235","12,081","9,949","4,968","5,328",33.4,"41,005","51,891","1,036",878,"1,108",0,"37,969",53057,30806,N,23548,N,45690,60582,46673,61138,63485,38994,66498,24651,382.0
53027,"Grays Harbor County, Washington","73,901","37,073","36,828","3,687","7,958","8,689","9,177","5,255","5,859",44.5,"7,563","58,376","1,120","2,732",597,154,"36,434",48255,27674,-,N,76319,40153,49673,22429,56718,46652,40270,58866,24470,455.0
53029,"Island County, Washington","84,460","42,186","42,274","5,617","12,234","8,769","8,538","5,382","6,648",44.2,"6,859","66,281","1,717",379,"3,551",254,"42,274",64793,34572,N,91264,77539,55169,69089,48020,64823,95712,53861,77438,37418,375.0
53033,"King County, Washington","2,233,163","1,121,145","1,112,018","133,686","410,103","335,001","293,538","139,853","125,879",36.8,"218,263","1,309,871","146,988","11,966","397,554","17,109","952,597",95009,897476,55152,63558,111609,66853,101247,42174,108525,109275,57921,117340,63619,4442.0
53035,"Kitsap County, Washington","269,805","138,086","131,719","21,403","38,813","31,600","32,928","18,875","18,496",39.2,"21,523","205,462","6,453","2,090","13,220","2,698","113,732",76945,105411,37095,59699,65750,70842,80050,62742,80853,93523,61929,90048,46246,903.0
53041,"Lewis County, Washington","79,604","39,969","39,635","3,865","9,815","9,032","9,416","5,223","6,723",43.4,"8,194","66,190",267,178,435,186,"35,335",61058,30327,-,129837,-,64500,60046,56058,69765,80149,38184,74107,33325,271.0
53045,"Mason County, Washington","65,507","33,563","31,944","4,156","7,062","6,910","7,842","5,915","4,697",45.7,"6,801","52,400",815,"1,029",878,384,"33,685",58094,25864,-,25313,48510,30123,60329,32422,57438,70775,52683,73469,36290,266.0
53053,"Pierce County, Washington","891,299","443,778","447,521","58,433","138,724","119,506","110,292","57,422","53,630",36.4,"99,153","589,298","58,100","10,491","58,830","12,919","351,009",75407,328519,59218,73076,59358,61418,80320,43401,81390,88838,54145,87122,49546,2491.0
53057,"Skagit County, Washington","128,206","63,062","65,144","6,191","17,096","15,849","14,199","8,554","9,280",41.4,"23,928","94,541",904,"2,120","3,184",115,"54,451",73206,48474,-,76764,90409,70801,72152,50077,77217,79867,50733,79629,41052,542.0
53061,"Snohomish County, Washington","814,901","407,880","407,021","46,606","120,993","116,255","110,788","57,204","52,495",37.8,"85,109","558,303","25,272","5,834","93,404","4,557","313,822",87440,300215,69796,57325,101661,81239,88847,49760,96790,101220,54757,100787,51410,2201.0
53063,"Spokane County, Washington","514,631","253,650","260,981","33,341","77,130","64,847","60,019","36,577","30,432",37.8,"30,473","433,271","8,768","6,191","11,247","3,078","219,873",59783,206191,28494,24531,63704,48801,60988,45027,62253,73010,41503,73709,34607,1696.0
53067,"Thurston County, Washington","286,419","139,657","146,762","16,371","43,746","37,054","34,980","18,261","19,454",38.8,"26,299","213,163","8,488","3,231","16,859","2,640","117,860",72703,110713,83517,70198,63460,51937,75232,45492,72522,91250,56913,86326,46393,912.0
53073,"Whatcom County, Washington","225,685","111,469","114,216","23,061","30,059","26,771","24,746","13,609","14,756",37.2,"21,469","177,455","2,087","5,471","9,973",324,"97,867",62268,87080,N,40234,41140,33280,65563,33939,68085,71366,56088,75677,37301,767.0
53077,"Yakima County, Washington","251,446","125,234","126,212","17,070","33,475","29,856","27,382","14,041","13,576",33.3,"125,472","107,138","2,583","8,378","2,348",241,"89,129",51555,83320,111055,N,50625,47914,54866,31204,52781,61151,44042,57677,26821,480.0
54003,"Berkeley County, West Virginia","117,123","59,048","58,075","6,923","15,748","15,146","16,890","7,609","7,990",39.4,"5,396","98,159","8,650",0,771,0,"49,425",59328,45800,37525,-,36348,48649,62773,26121,72422,58206,45129,70847,41955,1057.0
54011,"Cabell County, West Virginia","93,224","44,918","48,306","9,005","12,131","10,642","10,785","6,103","5,714",38.3,"1,275","83,698","4,272",330,889,24,"46,324",38162,38024,16094,N,"2,500-",47906,43057,14461,45229,46637,37480,57131,22819,65.0
54033,"Harrison County, West Virginia","67,554","33,013","34,541","3,710","7,726","8,207","9,081","3,815","5,909",42.9,728,N,N,N,N,N,"31,765",46569,26878,N,-,-,43409,47589,53500,59567,55472,35853,65628,26193,59.0
54039,"Kanawha County, West Virginia","180,454","87,033","93,421","9,783","22,328","21,728","22,326","14,468","13,287",44.0,"2,005","158,171","13,286",569,"2,130",0,"92,334",41141,78482,21155,N,N,N,42851,20766,45868,46038,36360,59981,27956,82.0
54061,"Monongalia County, West Virginia","106,420","55,123","51,297","16,317","17,748","13,146","11,552","4,609","6,003",32.4,"2,220","93,626","3,870",188,"3,553",0,"45,069",50834,40603,62438,-,N,29556,49588,16188,63070,62727,46844,78566,29980,14.0
54081,"Raleigh County, West Virginia","74,254","37,430","36,824","3,965","8,114","10,487","8,603","4,201","5,815",41.8,666,N,N,N,N,N,"36,167",39122,31169,35331,-,-,N,42552,16555,53512,47857,29881,55012,19875,62.0
54107,"Wood County, West Virginia","84,203","40,763","43,440","4,621","9,764","9,985","10,998","7,106","5,080",43.4,"1,013",N,N,N,N,N,"40,294",43563,36064,18512,-,-,-,44057,17192,44363,52944,38648,58633,24624,78.0
55009,"Brown County, Wisconsin","263,378","131,002","132,376","17,165","33,741","33,289","34,987","18,148","16,436",38.1,"23,059","212,389","6,660","5,578","8,315",213,"110,382",61651,104470,19406,41563,77037,60081,63551,45778,74278,69339,37211,77365,35491,572.0
55025,"Dane County, Wisconsin","542,364","268,975","273,389","55,217","85,908","72,416","63,563","32,667","30,053",35.3,"34,847","429,126","27,575","2,407","31,582",169,"236,932",71582,226350,45595,101073,64655,38360,76411,30218,80077,91589,56596,98589,45692,1319.0
55027,"Dodge County, Wisconsin","87,847","45,847","42,000","4,473","10,503","11,706","12,354","7,558","6,735",43.0,"4,301","78,723","2,794",292,680,39,"37,912",63077,35221,N,-,"250,000+",N,65542,40514,70551,80564,39478,74524,35799,122.0
55035,"Eau Claire County, Wisconsin","104,534","52,101","52,433","13,957","13,479","11,497","11,080","6,644","5,743",34.5,"2,672","93,596",661,58,"5,320",0,"44,400",60475,40421,-,-,56765,40237,61415,33408,74074,72185,45080,85510,34010,287.0
55039,"Fond du Lac County, Wisconsin","103,066","50,550","52,516","6,271","12,461","11,821","14,302","7,289","7,615",41.3,"5,426","91,994","2,748",442,298,0,"45,361",57415,41009,48750,-,53068,N,58884,53226,66507,65226,36061,71779,35523,149.0
55055,"Jefferson County, Wisconsin","85,129","42,442","42,687","4,643","9,885","10,728","11,275","6,812","5,805",42.1,"6,132","76,157",779,37,763,0,"36,004",65651,33180,-,-,N,31111,67052,67518,68411,81569,48829,75362,35628,169.0
55059,"Kenosha County, Wisconsin","169,290","84,207","85,083","11,056","21,419","20,693","24,525","13,173","10,756",38.8,"22,610","127,912","11,055",414,"3,013",83,"70,646",65330,62950,45317,N,N,46916,69305,60045,67095,79157,44894,78728,36361,228.0
55063,"La Crosse County, Wisconsin","118,230","57,208","61,022","13,705","15,196","12,803","13,943","7,154","7,769",36.5,"2,336","105,994","2,241",441,"5,264",0,"50,573",60905,47924,N,N,N,N,61798,27471,74273,76334,41429,82632,34599,169.0
55071,"Manitowoc County, Wisconsin","79,074","39,951","39,123","3,963","8,313","9,506","10,789","6,512","6,437",45.2,"3,287","71,375",945,411,"2,187",0,"37,578",54393,35259,"2,500-",-,N,36741,55865,43592,68263,62750,35381,69111,32287,95.0
55073,"Marathon County, Wisconsin","135,428","67,784","67,644","7,962","15,656","16,907","17,545","10,703","9,021",40.6,"3,815","119,820",841,183,"7,939",0,"59,706",62890,56245,30565,N,71369,34672,63833,42356,72300,78556,38645,75885,34364,272.0
55079,"Milwaukee County, Wisconsin","948,201","459,198","489,003","64,385","154,783","121,326","110,409","54,467","60,088",35.1,"145,557","481,142","245,641","3,694","41,201",290,"419,585",49636,384281,30505,50352,50128,43210,62139,29427,54231,58680,36457,62728,33862,127.0
55087,"Outagamie County, Wisconsin","187,365","92,975","94,390","11,973","25,466","24,435","24,270","14,068","11,496",38.2,"8,301","163,507","3,269","3,220","5,624",0,"77,597",64759,74603,60204,54119,58768,48828,66191,51891,75483,81356,38799,82116,35709,638.0
55089,"Ozaukee County, Wisconsin","89,147","43,951","45,196","5,356","8,696","10,292","11,983","6,390","7,688",44.3,"2,728","81,032","1,100",221,"1,857",84,"37,783",81104,36261,56397,-,182754,161080,81422,30905,93507,107376,45719,101858,35446,221.0
55097,"Portage County, Wisconsin","70,942","35,628","35,314","7,799","8,395","7,944","8,289","5,243","4,419",37.1,"2,402","64,016",377,209,"2,338",41,"31,129",57452,29193,-,-,N,43797,57749,27368,67458,75295,41675,76906,32046,147.0
55101,"Racine County, Wisconsin","196,584","97,477","99,107","11,203","24,210","25,269","24,945","14,335","14,370",39.6,"26,275","140,488","23,215",313,"2,756",131,"82,908",59759,76808,25182,N,127745,58988,70625,31755,59938,80254,45036,73880,31173,282.0
55105,"Rock County, Wisconsin","163,129","80,917","82,212","10,318","20,248","19,191","21,547","12,383","10,429",39.4,"14,541","134,509","6,189",637,"2,059",25,"69,235",57037,64632,38836,40813,78710,45510,59489,43182,66935,68933,39189,69859,36660,310.0
55109,"St. Croix County, Wisconsin","89,694","44,329","45,365","4,702","9,900","12,443","12,815","7,731","5,134",39.7,"2,191","84,001",274,209,900,0,"36,308",81453,34422,190756,87774,103932,34890,81664,40717,95660,96733,43938,95287,42079,487.0
55117,"Sheboygan County, Wisconsin","115,456","59,076","56,380","6,287","13,993","14,195","14,906","9,464","7,788",40.8,"7,507","96,592","2,533",604,"6,745",0,"51,352",60896,46308,N,140459,81287,52448,60580,33529,66505,78628,40382,76168,34806,177.0
55127,"Walworth County, Wisconsin","103,718","52,101","51,617","8,819","11,285","11,825","12,600","8,952","6,795",40.1,"11,610","88,495",606,165,942,0,"52,653",63800,40864,-,-,N,58459,64895,25625,77569,73630,47179,75283,40314,283.0
55131,"Washington County, Wisconsin","135,693","67,090","68,603","6,657","14,790","16,839","19,463","10,467","10,347",43.3,"4,370","125,755","1,803",379,"1,890",81,"57,201",73435,55488,N,-,83419,38300,74856,44239,88582,91593,44667,93504,43041,344.0
55133,"Waukesha County, Wisconsin","403,072","198,175","204,897","22,354","41,831","50,015","54,816","30,445","32,326",43.2,"19,296","355,376","6,787",662,"15,797",103,"166,662",86968,158368,21000,121417,133765,77279,86936,33055,101874,108502,52299,108847,41067,1042.0
55139,"Winnebago County, Wisconsin","171,020","86,310","84,710","14,485","22,768","20,149","21,365","13,342","10,328",38.8,"7,183","151,131","3,627",966,"4,991",0,"76,015",56589,71332,26976,N,62430,48784,57537,30819,62403,75172,37327,74110,34990,275.0
55141,"Wood County, Wisconsin","73,055","36,342","36,713","3,646","8,230","8,332","9,066","6,352","5,280",43.9,"2,259","67,231",778,384,535,10,"35,186",55273,32274,43345,48139,170633,47566,57030,47460,57764,63681,45981,67833,34053,102.0
56021,"Laramie County, Wyoming","98,976","49,623","49,353","5,079","14,845","11,449","12,634","5,754","7,172",37.9,"14,644","77,665","1,511",413,"1,525",60,"43,892",64306,39678,129070,-,72946,49071,64734,46730,74333,70857,48352,82617,31884,391.0
56025,"Natrona County, Wyoming","79,115","39,805","39,310","4,211","11,593","10,426","9,214","5,844","5,060",37.2,"6,790",N,N,N,N,N,"37,181",64833,32240,-,56446,-,56679,64669,29671,71307,84511,40939,75911,42046,140.0
72013,"Arecibo Municipio, Puerto Rico","82,114","39,195","42,919","5,731","9,940","9,803","11,276","5,126","5,475",43.0,"81,280",N,N,N,N,N,"41,064",18360,30206,N,-,-,18351,N,"2,500-",19016,21601,16712,22506,9177,
72021,"Bayamón Municipio, Puerto Rico","170,480","80,211","90,269","11,757","22,995","20,211","21,258","12,445","10,247",43.5,"168,672",N,N,N,N,N,"82,901",24873,64932,22212,-,-,25123,N,10282,26241,32878,21217,31578,16118,
